# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.750, -1.274 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "51.7500805", "lon": "-1.2737942", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1482.145", "system_loss": "0.3", "tracking": "0", "tilt": "37", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-04-02 13:00,2019-04-02 14:00,363.793,0.097,0.280,8.203
2019-04-02 14:00,2019-04-02 15:00,282.353,0.059,0.235,7.820
2019-04-02 15:00,2019-04-02 16:00,190.545,0.030,0.174,7.260
2019-04-02 16:00,2019-04-02 17:00,123.924,0.018,0.122,6.645
2019-04-02 17:00,2019-04-02 18:00,35.466,0.003,0.051,5.551
2019-04-02 18:00,2019-04-02 19:00,0,0,0.004,3.951
2019-04-02 19:00,2019-04-02 20:00,0,0,0,3.269
2019-04-02 20:00,2019-04-02 21:00,0,0,0,2.986
2019-04-02 21:00,2019-04-02 22:00,0,0,0,2.764
2019-04-02 22:00,2019-04-02 23:00,0,0,0,2.631
2019-04-02 23:00,2019-04-03 00:00,0,0,0,2.458
2019-04-03 00:00,2019-04-03 01:00,0,0,0,2.300
2019-04-03 01:00,2019-04-03 02:00,0,0,0,2.168
2019-04-03 02:00,2019-04-03 03:00,0,0,0,1.902
2019-04-03 03:00,2019-04-03 04:00,0,0,0,1.596
2019-04-03 04:00,2019-04-03 05:00,0,0,0,1.396
2019-04-03 05:00,2019-04-03 06:00,0,0,0.001,1.252
2019-04-03 06:00,2019-04-03 07:00,18.972,0.002,0.035,1.432
2019-04-03 07:00,2019-04-03 08:00,107.336,0.017,0.104,2.143
2019-04-03 08:00,2019-04-03 09:00,273.104,0.096,0.184,3.495
2019-04-03 09:00,2019-04-03 10:00,424.344,0.205,0.227,4.836
2019-04-03 10:00,2019-04-03 11:00,452.658,0.200,0.264,5.830
2019-04-03 11:00,2019-04-03 12:00,449.652,0.176,0.286,6.589
2019-04-03 12:00,2019-04-03 13:00,428.685,0.152,0.289,7.078
2019-04-03 13:00,2019-04-03 14:00,369.531,0.111,0.270,7.205
2019-04-03 14:00,2019-04-03 15:00,296.834,0.075,0.232,7.087
2019-04-03 15:00,2019-04-03 16:00,216.876,0.047,0.182,6.751
2019-04-03 16:00,2019-04-03 17:00,122.255,0.020,0.118,6.165
2019-04-03 17:00,2019-04-03 18:00,42.823,0.006,0.056,5.112
2019-04-03 18:00,2019-04-03 19:00,0,0,0.006,3.174
2019-04-03 19:00,2019-04-03 20:00,0,0,0,2.197
2019-04-03 20:00,2019-04-03 21:00,0,0,0,1.588
2019-04-03 21:00,2019-04-03 22:00,0,0,0,1.122
2019-04-03 22:00,2019-04-03 23:00,0,0,0,0.809
2019-04-03 23:00,2019-04-04 00:00,0,0,0,0.589
2019-04-04 00:00,2019-04-04 01:00,0,0,0,0.861
2019-04-04 01:00,2019-04-04 02:00,0,0,0,1.155
2019-04-04 02:00,2019-04-04 03:00,0,0,0,1.167
2019-04-04 03:00,2019-04-04 04:00,0,0,0,1.152
2019-04-04 04:00,2019-04-04 05:00,0,0,0,1.273
2019-04-04 05:00,2019-04-04 06:00,0,0,0.001,1.531
2019-04-04 06:00,2019-04-04 07:00,8.732,0,0.025,2.071
2019-04-04 07:00,2019-04-04 08:00,44.079,0.002,0.060,2.884
2019-04-04 08:00,2019-04-04 09:00,87.148,0.004,0.099,3.866
2019-04-04 09:00,2019-04-04 10:00,128.838,0.007,0.137,4.927
2019-04-04 10:00,2019-04-04 11:00,177.370,0.012,0.178,5.657
2019-04-04 11:00,2019-04-04 12:00,237.819,0.022,0.227,6.137
2019-04-04 12:00,2019-04-04 13:00,234.719,0.021,0.225,6.581
2019-04-04 13:00,2019-04-04 14:00,192.818,0.014,0.192,6.910
2019-04-04 14:00,2019-04-04 15:00,161.020,0.011,0.165,6.977
2019-04-04 15:00,2019-04-04 16:00,102.771,0.006,0.114,6.742
2019-04-04 16:00,2019-04-04 17:00,54.199,0.002,0.070,6.463
2019-04-04 17:00,2019-04-04 18:00,11.027,0.001,0.028,6.185
2019-04-04 18:00,2019-04-04 19:00,0,0,0.003,5.867
2019-04-04 19:00,2019-04-04 20:00,0,0,0,5.659
2019-04-04 20:00,2019-04-04 21:00,0,0,0,5.587
2019-04-04 21:00,2019-04-04 22:00,0,0,0,5.572
2019-04-04 22:00,2019-04-04 23:00,0,0,0,5.621
2019-04-04 23:00,2019-04-05 00:00,0,0,0,5.561
2019-04-05 00:00,2019-04-05 01:00,0,0,0,5.089
2019-04-05 01:00,2019-04-05 02:00,0,0,0,4.544
2019-04-05 02:00,2019-04-05 03:00,0,0,0,4.144
2019-04-05 03:00,2019-04-05 04:00,0,0,0,4.003
2019-04-05 04:00,2019-04-05 05:00,0,0,0,3.992
2019-04-05 05:00,2019-04-05 06:00,0,0,0.004,3.997
2019-04-05 06:00,2019-04-05 07:00,40.989,0.006,0.053,4.474
2019-04-05 07:00,2019-04-05 08:00,150.886,0.039,0.126,5.722
2019-04-05 08:00,2019-04-05 09:00,267.743,0.090,0.190,7.475
2019-04-05 09:00,2019-04-05 10:00,337.707,0.115,0.237,8.974
2019-04-05 10:00,2019-04-05 11:00,440.241,0.185,0.276,10.261
2019-04-05 11:00,2019-04-05 12:00,455.615,0.184,0.296,11.032
2019-04-05 12:00,2019-04-05 13:00,405.450,0.130,0.296,11.283
2019-04-05 13:00,2019-04-05 14:00,317.634,0.070,0.265,11.042
2019-04-05 14:00,2019-04-05 15:00,194.134,0.022,0.188,10.422
2019-04-05 15:00,2019-04-05 16:00,104.996,0.007,0.116,9.789
2019-04-05 16:00,2019-04-05 17:00,56.164,0.003,0.072,9.082
2019-04-05 17:00,2019-04-05 18:00,17.353,0.001,0.034,8.067
2019-04-05 18:00,2019-04-05 19:00,0,0,0.004,7.046
2019-04-05 19:00,2019-04-05 20:00,0,0,0,6.572
2019-04-05 20:00,2019-04-05 21:00,0,0,0,6.097
2019-04-05 21:00,2019-04-05 22:00,0,0,0,5.760
2019-04-05 22:00,2019-04-05 23:00,0,0,0,5.588
2019-04-05 23:00,2019-04-06 00:00,0,0,0,5.499
2019-04-06 00:00,2019-04-06 01:00,0,0,0,5.305
2019-04-06 01:00,2019-04-06 02:00,0,0,0,4.866
2019-04-06 02:00,2019-04-06 03:00,0,0,0,4.420
2019-04-06 03:00,2019-04-06 04:00,0,0,0,4.036
2019-04-06 04:00,2019-04-06 05:00,0,0,0,3.870
2019-04-06 05:00,2019-04-06 06:00,0,0,0.003,3.562
2019-04-06 06:00,2019-04-06 07:00,21.588,0.002,0.037,3.882
2019-04-06 07:00,2019-04-06 08:00,96.458,0.014,0.098,4.898
2019-04-06 08:00,2019-04-06 09:00,220.061,0.060,0.171,6.364
2019-04-06 09:00,2019-04-06 10:00,436.293,0.238,0.214,8.086
2019-04-06 10:00,2019-04-06 11:00,583.661,0.404,0.215,9.563
2019-04-06 11:00,2019-04-06 12:00,632.769,0.461,0.219,10.574
2019-04-06 12:00,2019-04-06 13:00,733.338,0.632,0.177,11.504
2019-04-06 13:00,2019-04-06 14:00,770.055,0.727,0.133,12.174
2019-04-06 14:00,2019-04-06 15:00,678.456,0.622,0.120,12.337
2019-04-06 15:00,2019-04-06 16:00,468.823,0.363,0.133,11.975
2019-04-06 16:00,2019-04-06 17:00,243.097,0.135,0.125,11.246
2019-04-06 17:00,2019-04-06 18:00,84.443,0.030,0.074,9.942
2019-04-06 18:00,2019-04-06 19:00,0,0,0.010,7.624
2019-04-06 19:00,2019-04-06 20:00,0,0,0,6.565
2019-04-06 20:00,2019-04-06 21:00,0,0,0,5.561
2019-04-06 21:00,2019-04-06 22:00,0,0,0,4.630
2019-04-06 22:00,2019-04-06 23:00,0,0,0,4.352
2019-04-06 23:00,2019-04-07 00:00,0,0,0,4.683
2019-04-07 00:00,2019-04-07 01:00,0,0,0,4.850
2019-04-07 01:00,2019-04-07 02:00,0,0,0,4.878
2019-04-07 02:00,2019-04-07 03:00,0,0,0,4.892
2019-04-07 03:00,2019-04-07 04:00,0,0,0,4.936
2019-04-07 04:00,2019-04-07 05:00,0,0,0,5.118
2019-04-07 05:00,2019-04-07 06:00,0,0,0.002,5.358
2019-04-07 06:00,2019-04-07 07:00,14.125,0.001,0.031,5.690
2019-04-07 07:00,2019-04-07 08:00,72.022,0.007,0.084,6.152
2019-04-07 08:00,2019-04-07 09:00,177.360,0.030,0.161,7.113
2019-04-07 09:00,2019-04-07 10:00,386.924,0.171,0.230,8.721
2019-04-07 10:00,2019-04-07 11:00,757.687,0.687,0.151,10.976
2019-04-07 11:00,2019-04-07 12:00,821.884,0.790,0.142,12.736
2019-04-07 12:00,2019-04-07 13:00,778.598,0.715,0.164,13.906
2019-04-07 13:00,2019-04-07 14:00,665.033,0.539,0.195,14.494
2019-04-07 14:00,2019-04-07 15:00,460.403,0.262,0.231,14.370
2019-04-07 15:00,2019-04-07 16:00,210.380,0.046,0.184,13.634
2019-04-07 16:00,2019-04-07 17:00,75.059,0.007,0.089,12.610
2019-04-07 17:00,2019-04-07 18:00,17.502,0.001,0.035,11.539
2019-04-07 18:00,2019-04-07 19:00,0,0,0.005,10.261
2019-04-07 19:00,2019-04-07 20:00,0,0,0,9.475
2019-04-07 20:00,2019-04-07 21:00,0,0,0,8.804
2019-04-07 21:00,2019-04-07 22:00,0,0,0,8.257
2019-04-07 22:00,2019-04-07 23:00,0,0,0,7.854
2019-04-07 23:00,2019-04-08 00:00,0,0,0,7.526
2019-04-08 00:00,2019-04-08 01:00,0,0,0,7.099
2019-04-08 01:00,2019-04-08 02:00,0,0,0,6.723
2019-04-08 02:00,2019-04-08 03:00,0,0,0,6.467
2019-04-08 03:00,2019-04-08 04:00,0,0,0,6.210
2019-04-08 04:00,2019-04-08 05:00,0,0,0,6.038
2019-04-08 05:00,2019-04-08 06:00,0,0,0.002,5.888
2019-04-08 06:00,2019-04-08 07:00,13.738,0.001,0.031,6.124
2019-04-08 07:00,2019-04-08 08:00,71.323,0.005,0.084,6.677
2019-04-08 08:00,2019-04-08 09:00,154.182,0.017,0.152,7.709
2019-04-08 09:00,2019-04-08 10:00,251.255,0.042,0.222,8.935
2019-04-08 10:00,2019-04-08 11:00,294.489,0.054,0.256,10.171
2019-04-08 11:00,2019-04-08 12:00,346.046,0.077,0.287,11.251
2019-04-08 12:00,2019-04-08 13:00,423.457,0.136,0.312,12.565
2019-04-08 13:00,2019-04-08 14:00,354.744,0.094,0.283,13.330
2019-04-08 14:00,2019-04-08 15:00,298.661,0.069,0.250,13.662
2019-04-08 15:00,2019-04-08 16:00,174.012,0.023,0.171,13.515
2019-04-08 16:00,2019-04-08 17:00,90.358,0.008,0.103,13.113
2019-04-08 17:00,2019-04-08 18:00,27.410,0.002,0.045,12.284
2019-04-08 18:00,2019-04-08 19:00,0,0,0.007,11.016
2019-04-08 19:00,2019-04-08 20:00,0,0,0,10.396
2019-04-08 20:00,2019-04-08 21:00,0,0,0,9.779
2019-04-08 21:00,2019-04-08 22:00,0,0,0,9.208
2019-04-08 22:00,2019-04-08 23:00,0,0,0,8.871
2019-04-08 23:00,2019-04-09 00:00,0,0,0,8.470
2019-04-09 00:00,2019-04-09 01:00,0,0,0,8.142
2019-04-09 01:00,2019-04-09 02:00,0,0,0,7.835
2019-04-09 02:00,2019-04-09 03:00,0,0,0,7.596
2019-04-09 03:00,2019-04-09 04:00,0,0,0,7.319
2019-04-09 04:00,2019-04-09 05:00,0,0,0,7.118
2019-04-09 05:00,2019-04-09 06:00,0,0,0.002,6.890
2019-04-09 06:00,2019-04-09 07:00,6.290,0,0.022,6.761
2019-04-09 07:00,2019-04-09 08:00,38.998,0.002,0.056,6.896
2019-04-09 08:00,2019-04-09 09:00,120.444,0.010,0.127,7.469
2019-04-09 09:00,2019-04-09 10:00,242.352,0.038,0.217,8.557
2019-04-09 10:00,2019-04-09 11:00,293.095,0.054,0.254,9.779
2019-04-09 11:00,2019-04-09 12:00,348.635,0.079,0.287,10.870
2019-04-09 12:00,2019-04-09 13:00,355.841,0.084,0.290,11.560
2019-04-09 13:00,2019-04-09 14:00,348.962,0.089,0.279,11.903
2019-04-09 14:00,2019-04-09 15:00,348.995,0.112,0.256,12.058
2019-04-09 15:00,2019-04-09 16:00,311.286,0.118,0.211,11.972
2019-04-09 16:00,2019-04-09 17:00,208.017,0.072,0.152,11.293
2019-04-09 17:00,2019-04-09 18:00,79.941,0.017,0.082,9.839
2019-04-09 18:00,2019-04-09 19:00,0,0,0.014,7.816
2019-04-09 19:00,2019-04-09 20:00,0,0,0,6.191
2019-04-09 20:00,2019-04-09 21:00,0,0,0,5.273
2019-04-09 21:00,2019-04-09 22:00,0,0,0,4.616
2019-04-09 22:00,2019-04-09 23:00,0,0,0,4.088
2019-04-09 23:00,2019-04-10 00:00,0,0,0,3.646
2019-04-10 00:00,2019-04-10 01:00,0,0,0,3.194
2019-04-10 01:00,2019-04-10 02:00,0,0,0,2.761
2019-04-10 02:00,2019-04-10 03:00,0,0,0,2.473
2019-04-10 03:00,2019-04-10 04:00,0,0,0,2.201
2019-04-10 04:00,2019-04-10 05:00,0,0,0,1.858
2019-04-10 05:00,2019-04-10 06:00,0,0,0.008,1.523
2019-04-10 06:00,2019-04-10 07:00,73.464,0.030,0.060,2.372
2019-04-10 07:00,2019-04-10 08:00,318.656,0.255,0.070,4.322
2019-04-10 08:00,2019-04-10 09:00,558.705,0.512,0.070,6.703
2019-04-10 09:00,2019-04-10 10:00,735.118,0.722,0.075,8.363
2019-04-10 10:00,2019-04-10 11:00,850.871,0.876,0.079,9.675
2019-04-10 11:00,2019-04-10 12:00,907.410,0.959,0.082,10.751
2019-04-10 12:00,2019-04-10 13:00,907.420,0.964,0.083,11.590
2019-04-10 13:00,2019-04-10 14:00,854.871,0.894,0.081,12.118
2019-04-10 14:00,2019-04-10 15:00,748.186,0.754,0.077,12.226
2019-04-10 15:00,2019-04-10 16:00,585.142,0.557,0.071,11.968
2019-04-10 16:00,2019-04-10 17:00,371.543,0.327,0.064,11.206
2019-04-10 17:00,2019-04-10 18:00,137.473,0.102,0.052,9.595
2019-04-10 18:00,2019-04-10 19:00,0.573,0,0.016,6.373
2019-04-10 19:00,2019-04-10 20:00,0,0,0,4.369
2019-04-10 20:00,2019-04-10 21:00,0,0,0,3.206
2019-04-10 21:00,2019-04-10 22:00,0,0,0,1.940
2019-04-10 22:00,2019-04-10 23:00,0,0,0,0.845
2019-04-10 23:00,2019-04-11 00:00,0,0,0,-0.101
2019-04-11 00:00,2019-04-11 01:00,0,0,0,-0.919
2019-04-11 01:00,2019-04-11 02:00,0,0,0,-1.594
2019-04-11 02:00,2019-04-11 03:00,0,0,0,-2.142
2019-04-11 03:00,2019-04-11 04:00,0,0,0,-2.575
2019-04-11 04:00,2019-04-11 05:00,0,0,0,-2.920
2019-04-11 05:00,2019-04-11 06:00,0,0,0.009,-2.911
2019-04-11 06:00,2019-04-11 07:00,107.708,0.077,0.044,-0.396
2019-04-11 07:00,2019-04-11 08:00,354.541,0.302,0.055,2.034
2019-04-11 08:00,2019-04-11 09:00,581.015,0.539,0.062,5.205
2019-04-11 09:00,2019-04-11 10:00,754.385,0.744,0.069,6.864
2019-04-11 10:00,2019-04-11 11:00,866.553,0.893,0.075,8.266
2019-04-11 11:00,2019-04-11 12:00,919.940,0.973,0.078,9.477
2019-04-11 12:00,2019-04-11 13:00,916.889,0.973,0.080,10.439
2019-04-11 13:00,2019-04-11 14:00,861.563,0.899,0.079,11.065
2019-04-11 14:00,2019-04-11 15:00,751.706,0.756,0.076,11.357
2019-04-11 15:00,2019-04-11 16:00,585.177,0.555,0.071,11.298
2019-04-11 16:00,2019-04-11 17:00,369.198,0.322,0.065,10.861
2019-04-11 17:00,2019-04-11 18:00,136.556,0.100,0.054,9.674
2019-04-11 18:00,2019-04-11 19:00,1.510,0,0.017,6.402
2019-04-11 19:00,2019-04-11 20:00,0,0,0,4.381
2019-04-11 20:00,2019-04-11 21:00,0,0,0,3.516
2019-04-11 21:00,2019-04-11 22:00,0,0,0,2.676
2019-04-11 22:00,2019-04-11 23:00,0,0,0,1.750
2019-04-11 23:00,2019-04-12 00:00,0,0,0,0.789
2019-04-12 00:00,2019-04-12 01:00,0,0,0,-0.034
2019-04-12 01:00,2019-04-12 02:00,0,0,0,-0.668
2019-04-12 02:00,2019-04-12 03:00,0,0,0,-1.178
2019-04-12 03:00,2019-04-12 04:00,0,0,0,-1.627
2019-04-12 04:00,2019-04-12 05:00,0,0,0,-2.010
2019-04-12 05:00,2019-04-12 06:00,0,0,0.011,-2.018
2019-04-12 06:00,2019-04-12 07:00,102.174,0.062,0.054,0.534
2019-04-12 07:00,2019-04-12 08:00,337.772,0.275,0.067,2.935
2019-04-12 08:00,2019-04-12 09:00,557.109,0.502,0.076,5.982
2019-04-12 09:00,2019-04-12 10:00,723.151,0.694,0.084,7.648
2019-04-12 10:00,2019-04-12 11:00,832.133,0.834,0.091,8.957
2019-04-12 11:00,2019-04-12 12:00,888.704,0.915,0.094,10.004
2019-04-12 12:00,2019-04-12 13:00,887.324,0.916,0.096,10.731
2019-04-12 13:00,2019-04-12 14:00,823.206,0.826,0.099,11.082
2019-04-12 14:00,2019-04-12 15:00,706.240,0.672,0.100,11.095
2019-04-12 15:00,2019-04-12 16:00,524.737,0.450,0.105,10.722
2019-04-12 16:00,2019-04-12 17:00,269.295,0.166,0.118,9.898
2019-04-12 17:00,2019-04-12 18:00,90.043,0.030,0.079,8.605
2019-04-12 18:00,2019-04-12 19:00,1.802,0,0.017,6.297
2019-04-12 19:00,2019-04-12 20:00,0,0,0,5.050
2019-04-12 20:00,2019-04-12 21:00,0,0,0,4.291
2019-04-12 21:00,2019-04-12 22:00,0,0,0,3.471
2019-04-12 22:00,2019-04-12 23:00,0,0,0,2.883
2019-04-12 23:00,2019-04-13 00:00,0,0,0,2.381
2019-04-13 00:00,2019-04-13 01:00,0,0,0,1.693
2019-04-13 01:00,2019-04-13 02:00,0,0,0,1.055
2019-04-13 02:00,2019-04-13 03:00,0,0,0,0.039
2019-04-13 03:00,2019-04-13 04:00,0,0,0,-0.592
2019-04-13 04:00,2019-04-13 05:00,0,0,0,-1.019
2019-04-13 05:00,2019-04-13 06:00,0,0,0.012,-0.940
2019-04-13 06:00,2019-04-13 07:00,93.230,0.043,0.065,0.773
2019-04-13 07:00,2019-04-13 08:00,319.766,0.242,0.082,2.912
2019-04-13 08:00,2019-04-13 09:00,523.717,0.444,0.096,5.543
2019-04-13 09:00,2019-04-13 10:00,661.387,0.584,0.117,7.006
2019-04-13 10:00,2019-04-13 11:00,714.932,0.620,0.149,7.867
2019-04-13 11:00,2019-04-13 12:00,743.378,0.640,0.167,8.471
2019-04-13 12:00,2019-04-13 13:00,733.600,0.623,0.174,8.940
2019-04-13 13:00,2019-04-13 14:00,695.471,0.584,0.167,9.213
2019-04-13 14:00,2019-04-13 15:00,607.748,0.492,0.154,9.272
2019-04-13 15:00,2019-04-13 16:00,473.730,0.358,0.136,9.006
2019-04-13 16:00,2019-04-13 17:00,281.572,0.175,0.119,8.338
2019-04-13 17:00,2019-04-13 18:00,120.869,0.060,0.077,7.197
2019-04-13 18:00,2019-04-13 19:00,5.114,0,0.021,4.530
2019-04-13 19:00,2019-04-13 20:00,0,0,0,2.756
2019-04-13 20:00,2019-04-13 21:00,0,0,0,1.904
2019-04-13 21:00,2019-04-13 22:00,0,0,0,0.959
2019-04-13 22:00,2019-04-13 23:00,0,0,0,0.413
2019-04-13 23:00,2019-04-14 00:00,0,0,0,-0.060
2019-04-14 00:00,2019-04-14 01:00,0,0,0,-1.153
2019-04-14 01:00,2019-04-14 02:00,0,0,0,-1.872
2019-04-14 02:00,2019-04-14 03:00,0,0,0,-2.271
2019-04-14 03:00,2019-04-14 04:00,0,0,0,-2.555
2019-04-14 04:00,2019-04-14 05:00,0,0,0,-2.804
2019-04-14 05:00,2019-04-14 06:00,0,0,0.014,-2.414
2019-04-14 06:00,2019-04-14 07:00,91.361,0.031,0.074,-0.299
2019-04-14 07:00,2019-04-14 08:00,295.083,0.192,0.107,2.070
2019-04-14 08:00,2019-04-14 09:00,509.302,0.403,0.120,5.067
2019-04-14 09:00,2019-04-14 10:00,587.272,0.444,0.170,6.566
2019-04-14 10:00,2019-04-14 11:00,592.217,0.388,0.234,7.492
2019-04-14 11:00,2019-04-14 12:00,434.720,0.157,0.293,7.795
2019-04-14 12:00,2019-04-14 13:00,239.923,0.033,0.219,7.560
2019-04-14 13:00,2019-04-14 14:00,378.458,0.115,0.277,8.336
2019-04-14 14:00,2019-04-14 15:00,472.946,0.257,0.237,8.957
2019-04-14 15:00,2019-04-14 16:00,401.337,0.231,0.186,8.844
2019-04-14 16:00,2019-04-14 17:00,253.300,0.117,0.149,8.273
2019-04-14 17:00,2019-04-14 18:00,59.282,0.007,0.071,6.947
2019-04-14 18:00,2019-04-14 19:00,0,0,0.014,5.268
2019-04-14 19:00,2019-04-14 20:00,0,0,0,4.120
2019-04-14 20:00,2019-04-14 21:00,0,0,0,3.181
2019-04-14 21:00,2019-04-14 22:00,0,0,0,2.631
2019-04-14 22:00,2019-04-14 23:00,0,0,0,2.241
2019-04-14 23:00,2019-04-15 00:00,0,0,0,2.071
2019-04-15 00:00,2019-04-15 01:00,0,0,0,1.835
2019-04-15 01:00,2019-04-15 02:00,0,0,0,1.690
2019-04-15 02:00,2019-04-15 03:00,0,0,0,1.859
2019-04-15 03:00,2019-04-15 04:00,0,0,0,2.148
2019-04-15 04:00,2019-04-15 05:00,0,0,0,2.482
2019-04-15 05:00,2019-04-15 06:00,0,0,0.012,2.680
2019-04-15 06:00,2019-04-15 07:00,65.096,0.012,0.070,3.757
2019-04-15 07:00,2019-04-15 08:00,289.756,0.190,0.109,5.668
2019-04-15 08:00,2019-04-15 09:00,503.495,0.411,0.113,8.081
2019-04-15 09:00,2019-04-15 10:00,660.754,0.588,0.123,9.893
2019-04-15 10:00,2019-04-15 11:00,785.512,0.753,0.122,11.264
2019-04-15 11:00,2019-04-15 12:00,843.559,0.835,0.124,12.245
2019-04-15 12:00,2019-04-15 13:00,837.542,0.825,0.129,12.873
2019-04-15 13:00,2019-04-15 14:00,762.993,0.715,0.139,13.167
2019-04-15 14:00,2019-04-15 15:00,619.744,0.517,0.156,13.047
2019-04-15 15:00,2019-04-15 16:00,418.411,0.271,0.172,12.443
2019-04-15 16:00,2019-04-15 17:00,207.639,0.075,0.149,11.308
2019-04-15 17:00,2019-04-15 18:00,64.218,0.009,0.075,9.776
2019-04-15 18:00,2019-04-15 19:00,0.652,0,0.016,8.089
2019-04-15 19:00,2019-04-15 20:00,0,0,0,6.866
2019-04-15 20:00,2019-04-15 21:00,0,0,0,6.152
2019-04-15 21:00,2019-04-15 22:00,0,0,0,5.592
2019-04-15 22:00,2019-04-15 23:00,0,0,0,5.289
2019-04-15 23:00,2019-04-16 00:00,0,0,0,5.137
2019-04-16 00:00,2019-04-16 01:00,0,0,0,5.062
2019-04-16 01:00,2019-04-16 02:00,0,0,0,5.109
2019-04-16 02:00,2019-04-16 03:00,0,0,0,5.198
2019-04-16 03:00,2019-04-16 04:00,0,0,0,5.284
2019-04-16 04:00,2019-04-16 05:00,0,0,0,5.319
2019-04-16 05:00,2019-04-16 06:00,0,0,0.007,5.377
2019-04-16 06:00,2019-04-16 07:00,23.122,0.001,0.040,5.703
2019-04-16 07:00,2019-04-16 08:00,83.665,0.006,0.096,6.435
2019-04-16 08:00,2019-04-16 09:00,201.439,0.030,0.186,8.039
2019-04-16 09:00,2019-04-16 10:00,298.976,0.064,0.250,9.723
2019-04-16 10:00,2019-04-16 11:00,340.906,0.075,0.283,10.998
2019-04-16 11:00,2019-04-16 12:00,351.246,0.074,0.297,12.220
2019-04-16 12:00,2019-04-16 13:00,345.775,0.070,0.297,13.162
2019-04-16 13:00,2019-04-16 14:00,324.123,0.064,0.282,13.731
2019-04-16 14:00,2019-04-16 15:00,271.335,0.047,0.244,13.843
2019-04-16 15:00,2019-04-16 16:00,214.715,0.035,0.199,13.713
2019-04-16 16:00,2019-04-16 17:00,146.632,0.021,0.145,13.382
2019-04-16 17:00,2019-04-16 18:00,69.920,0.007,0.083,12.563
2019-04-16 18:00,2019-04-16 19:00,5.518,0,0.022,10.729
2019-04-16 19:00,2019-04-16 20:00,0,0,0,9.392
2019-04-16 20:00,2019-04-16 21:00,0,0,0,8.640
2019-04-16 21:00,2019-04-16 22:00,0,0,0,7.887
2019-04-16 22:00,2019-04-16 23:00,0,0,0,7.365
2019-04-16 23:00,2019-04-17 00:00,0,0,0,6.971
2019-04-17 00:00,2019-04-17 01:00,0,0,0,6.437
2019-04-17 01:00,2019-04-17 02:00,0,0,0,5.720
2019-04-17 02:00,2019-04-17 03:00,0,0,0,4.788
2019-04-17 03:00,2019-04-17 04:00,0,0,0,3.944
2019-04-17 04:00,2019-04-17 05:00,0,0,0,3.494
2019-04-17 05:00,2019-04-17 06:00,0.403,0,0.015,4.147
2019-04-17 06:00,2019-04-17 07:00,57.029,0.007,0.068,5.508
2019-04-17 07:00,2019-04-17 08:00,193.188,0.066,0.140,6.767
2019-04-17 08:00,2019-04-17 09:00,465.589,0.342,0.143,8.956
2019-04-17 09:00,2019-04-17 10:00,605.226,0.495,0.155,11.396
2019-04-17 10:00,2019-04-17 11:00,696.202,0.601,0.170,13.813
2019-04-17 11:00,2019-04-17 12:00,701.351,0.584,0.201,15.501
2019-04-17 12:00,2019-04-17 13:00,596.654,0.405,0.251,16.221
2019-04-17 13:00,2019-04-17 14:00,513.375,0.300,0.259,16.633
2019-04-17 14:00,2019-04-17 15:00,474.818,0.288,0.228,16.916
2019-04-17 15:00,2019-04-17 16:00,389.568,0.234,0.187,16.929
2019-04-17 16:00,2019-04-17 17:00,267.265,0.149,0.142,16.501
2019-04-17 17:00,2019-04-17 18:00,112.567,0.040,0.094,14.935
2019-04-17 18:00,2019-04-17 19:00,10.113,0,0.028,11.951
2019-04-17 19:00,2019-04-17 20:00,0,0,0,10.139
2019-04-17 20:00,2019-04-17 21:00,0,0,0,9.382
2019-04-17 21:00,2019-04-17 22:00,0,0,0,8.389
2019-04-17 22:00,2019-04-17 23:00,0,0,0,7.458
2019-04-17 23:00,2019-04-18 00:00,0,0,0,7.317
2019-04-18 00:00,2019-04-18 01:00,0,0,0,7.192
2019-04-18 01:00,2019-04-18 02:00,0,0,0,7.032
2019-04-18 02:00,2019-04-18 03:00,0,0,0,6.889
2019-04-18 03:00,2019-04-18 04:00,0,0,0,6.836
2019-04-18 04:00,2019-04-18 05:00,0,0,0,6.721
2019-04-18 05:00,2019-04-18 06:00,0,0,0.012,6.869
2019-04-18 06:00,2019-04-18 07:00,57.077,0.006,0.070,7.959
2019-04-18 07:00,2019-04-18 08:00,172.552,0.040,0.148,9.296
2019-04-18 08:00,2019-04-18 09:00,282.891,0.091,0.208,11.035
2019-04-18 09:00,2019-04-18 10:00,408.063,0.178,0.254,13.052
2019-04-18 10:00,2019-04-18 11:00,500.399,0.260,0.280,15.198
2019-04-18 11:00,2019-04-18 12:00,532.829,0.284,0.298,16.602
2019-04-18 12:00,2019-04-18 13:00,501.387,0.240,0.308,17.469
2019-04-18 13:00,2019-04-18 14:00,423.806,0.162,0.298,17.915
